"","Entity","Code","Year","waste_t","Coastal population","population"
"558","Antigua and Barbuda","ATG",1986,NA,NA,64539
"559","Antigua and Barbuda","ATG",1987,NA,NA,63510
"560","Antigua and Barbuda","ATG",1988,NA,NA,62669
"561","Antigua and Barbuda","ATG",1989,NA,NA,62192
"562","Antigua and Barbuda","ATG",1990,NA,NA,62202
"563","Antigua and Barbuda","ATG",1991,NA,NA,62754
"564","Antigua and Barbuda","ATG",1992,NA,NA,63802
"565","Antigua and Barbuda","ATG",1993,NA,NA,65238
"566","Antigua and Barbuda","ATG",1994,NA,NA,66895
"567","Antigua and Barbuda","ATG",1995,NA,NA,68642
"568","Antigua and Barbuda","ATG",1996,NA,NA,70450
"569","Antigua and Barbuda","ATG",1997,NA,NA,72322
"570","Antigua and Barbuda","ATG",1998,NA,NA,74190
"571","Antigua and Barbuda","ATG",1999,NA,NA,75985
"572","Antigua and Barbuda","ATG",2000,NA,NA,77656
"573","Antigua and Barbuda","ATG",2001,NA,NA,79165
"574","Antigua and Barbuda","ATG",2002,NA,NA,80507
"575","Antigua and Barbuda","ATG",2003,NA,NA,81716
"576","Antigua and Barbuda","ATG",2004,NA,NA,82838
"577","Antigua and Barbuda","ATG",2005,NA,NA,83916
"578","Antigua and Barbuda","ATG",2006,NA,NA,84952
"579","Antigua and Barbuda","ATG",2007,NA,NA,85935
"580","Antigua and Barbuda","ATG",2008,NA,NA,86881
"581","Antigua and Barbuda","ATG",2009,NA,NA,87802
"582","Antigua and Barbuda","ATG",2010,1253,66843,88710
"583","Antigua and Barbuda","ATG",2011,NA,NA,89612
"584","Antigua and Barbuda","ATG",2012,NA,NA,90510
"585","Antigua and Barbuda","ATG",2013,NA,NA,91404
"586","Argentina","ARG",1800,NA,NA,534000
"587","Argentina","ARG",1820,NA,NA,534000
"588","Argentina","ARG",1850,NA,NA,1100000
"589","Argentina","ARG",1870,NA,NA,1796000
"590","Argentina","ARG",1890,NA,NA,3376000
"591","Argentina","ARG",1900,NA,NA,4693000
"592","Argentina","ARG",1901,NA,NA,4873000
"593","Argentina","ARG",1902,NA,NA,5060000
"594","Argentina","ARG",1903,NA,NA,5254000
"595","Argentina","ARG",1904,NA,NA,5455000
"596","Argentina","ARG",1905,NA,NA,5664000
"597","Argentina","ARG",1906,NA,NA,5881000
"598","Argentina","ARG",1907,NA,NA,6107000
"599","Argentina","ARG",1908,NA,NA,6341000
"600","Argentina","ARG",1909,NA,NA,6584000
"601","Argentina","ARG",1910,NA,NA,6836000
"602","Argentina","ARG",1911,NA,NA,7098000
"603","Argentina","ARG",1912,NA,NA,7370000
"604","Argentina","ARG",1913,NA,NA,7653000
"605","Argentina","ARG",1914,NA,NA,7885000
"606","Argentina","ARG",1915,NA,NA,8072000
"607","Argentina","ARG",1916,NA,NA,8226000
"608","Argentina","ARG",1917,NA,NA,8374000
"609","Argentina","ARG",1918,NA,NA,8518000
"610","Argentina","ARG",1919,NA,NA,8672000
"611","Argentina","ARG",1920,NA,NA,8861000
"612","Argentina","ARG",1921,NA,NA,9092000
"613","Argentina","ARG",1922,NA,NA,9368000
"614","Argentina","ARG",1923,NA,NA,9707000
"615","Argentina","ARG",1924,NA,NA,10054000
"616","Argentina","ARG",1925,NA,NA,10358000
"617","Argentina","ARG",1926,NA,NA,10652000
"618","Argentina","ARG",1927,NA,NA,10965000
"619","Argentina","ARG",1928,NA,NA,11282000
"620","Argentina","ARG",1929,NA,NA,11592000
"621","Argentina","ARG",1930,NA,NA,11896000
"622","Argentina","ARG",1931,NA,NA,12167000
"623","Argentina","ARG",1932,NA,NA,12402000
"624","Argentina","ARG",1933,NA,NA,12623000
"625","Argentina","ARG",1934,NA,NA,12834000
"626","Argentina","ARG",1935,NA,NA,13044000
"627","Argentina","ARG",1936,NA,NA,13260000
"628","Argentina","ARG",1937,NA,NA,13490000
"629","Argentina","ARG",1938,NA,NA,13724000
"630","Argentina","ARG",1939,NA,NA,13984000
"631","Argentina","ARG",1940,NA,NA,14169000
"632","Argentina","ARG",1941,NA,NA,14402000
"633","Argentina","ARG",1942,NA,NA,14638000
"634","Argentina","ARG",1943,NA,NA,14877000
"635","Argentina","ARG",1944,NA,NA,15130000
"636","Argentina","ARG",1945,NA,NA,15390000
"637","Argentina","ARG",1946,NA,NA,15654000
"638","Argentina","ARG",1947,NA,NA,15942000
"639","Argentina","ARG",1948,NA,NA,16307000
"640","Argentina","ARG",1949,NA,NA,16737000
"641","Argentina","ARG",1950,NA,NA,17150335
"642","Argentina","ARG",1951,NA,NA,17506378
"643","Argentina","ARG",1952,NA,NA,17865382
"644","Argentina","ARG",1953,NA,NA,18223955
"645","Argentina","ARG",1954,NA,NA,18579614
"646","Argentina","ARG",1955,NA,NA,18930778
"647","Argentina","ARG",1956,NA,NA,19276813
"648","Argentina","ARG",1957,NA,NA,19617988
"649","Argentina","ARG",1958,NA,NA,19955368
"650","Argentina","ARG",1959,NA,NA,20290620
"651","Argentina","ARG",1960,NA,NA,20625451
"652","Argentina","ARG",1961,NA,NA,20961000
"653","Argentina","ARG",1962,NA,NA,21297317
"654","Argentina","ARG",1963,NA,NA,21633126
"655","Argentina","ARG",1964,NA,NA,21966478
"656","Argentina","ARG",1965,NA,NA,22296628
"657","Argentina","ARG",1966,NA,NA,22622012
"658","Argentina","ARG",1967,NA,NA,22944941
"659","Argentina","ARG",1968,NA,NA,23273148
"660","Argentina","ARG",1969,NA,NA,23616971
"661","Argentina","ARG",1970,NA,NA,23983358
"662","Argentina","ARG",1971,NA,NA,24376109
"663","Argentina","ARG",1972,NA,NA,24791983
"664","Argentina","ARG",1973,NA,NA,25222223
"665","Argentina","ARG",1974,NA,NA,25654154
"666","Argentina","ARG",1975,NA,NA,26078731
"667","Argentina","ARG",1976,NA,NA,26492716
"668","Argentina","ARG",1977,NA,NA,26899177
"669","Argentina","ARG",1978,NA,NA,27303001
"670","Argentina","ARG",1979,NA,NA,27711808
"671","Argentina","ARG",1980,NA,NA,28131040
"672","Argentina","ARG",1981,NA,NA,28561561
"673","Argentina","ARG",1982,NA,NA,29001060
"674","Argentina","ARG",1983,NA,NA,29447973
"675","Argentina","ARG",1984,NA,NA,29899743
"676","Argentina","ARG",1985,NA,NA,30354240
"677","Argentina","ARG",1986,NA,NA,30810984
"678","Argentina","ARG",1987,NA,NA,31269799
"679","Argentina","ARG",1988,NA,NA,31729130
"680","Argentina","ARG",1989,NA,NA,32187173
"681","Argentina","ARG",1990,NA,NA,32642442
"682","Argentina","ARG",1991,NA,NA,33093579
"683","Argentina","ARG",1992,NA,NA,33540023
"684","Argentina","ARG",1993,NA,NA,33982035
"685","Argentina","ARG",1994,NA,NA,34420352
"686","Argentina","ARG",1995,NA,NA,34855160
"687","Argentina","ARG",1996,NA,NA,35287113
"688","Argentina","ARG",1997,NA,NA,35714929
"689","Argentina","ARG",1998,NA,NA,36134642
"690","Argentina","ARG",1999,NA,NA,36541029
"691","Argentina","ARG",2000,NA,NA,36930709
"692","Argentina","ARG",2001,NA,NA,37302116
"693","Argentina","ARG",2002,NA,NA,37657340
"694","Argentina","ARG",2003,NA,NA,38001251
"695","Argentina","ARG",2004,NA,NA,38340778
"696","Argentina","ARG",2005,NA,NA,38681174
"697","Argentina","ARG",2006,NA,NA,39023850
"698","Argentina","ARG",2007,NA,NA,39368066
"699","Argentina","ARG",2008,NA,NA,39714298
"700","Argentina","ARG",2009,NA,NA,40062470
"701","Argentina","ARG",2010,157777,16449245,40412376
"702","Argentina","ARG",2011,NA,NA,40764561
"703","Argentina","ARG",2012,NA,NA,41118986
"704","Argentina","ARG",2013,NA,NA,41473982
"705","Armenia","ARM",1800,NA,NA,413326
"706","Armenia","ARM",1820,NA,NA,413326
"707","Armenia","ARM",1950,NA,NA,1353506
"708","Armenia","ARM",1951,NA,NA,1382982
"709","Armenia","ARM",1952,NA,NA,1419913
"710","Armenia","ARM",1953,NA,NA,1463017
"711","Armenia","ARM",1954,NA,NA,1511188
"712","Armenia","ARM",1955,NA,NA,1563508
"713","Armenia","ARM",1956,NA,NA,1619242
"714","Armenia","ARM",1957,NA,NA,1677837
"715","Armenia","ARM",1958,NA,NA,1738902
"716","Armenia","ARM",1959,NA,NA,1802171
"717","Armenia","ARM",1960,NA,NA,1867396
"718","Armenia","ARM",1961,NA,NA,1934239
"719","Armenia","ARM",1962,NA,NA,2002170
"720","Armenia","ARM",1963,NA,NA,2070427
"721","Armenia","ARM",1964,NA,NA,2138133
"722","Armenia","ARM",1965,NA,NA,2204650
"723","Armenia","ARM",1966,NA,NA,2269475
"724","Armenia","ARM",1967,NA,NA,2332624
"725","Armenia","ARM",1968,NA,NA,2394635
"726","Armenia","ARM",1969,NA,NA,2456370
"727","Armenia","ARM",1970,NA,NA,2518408
"728","Armenia","ARM",1971,NA,NA,2580894
"729","Armenia","ARM",1972,NA,NA,2643464
"730","Armenia","ARM",1973,NA,NA,2705584
"731","Armenia","ARM",1974,NA,NA,2766495
"732","Armenia","ARM",1975,NA,NA,2825650
"733","Armenia","ARM",1976,NA,NA,2882831
"734","Armenia","ARM",1977,NA,NA,2938181
"735","Armenia","ARM",1978,NA,NA,2991954
"736","Armenia","ARM",1979,NA,NA,3044564
"737","Armenia","ARM",1980,NA,NA,3096298
"738","Armenia","ARM",1981,NA,NA,3145885
"739","Armenia","ARM",1982,NA,NA,3192877
"740","Armenia","ARM",1983,NA,NA,3239212
"741","Armenia","ARM",1984,NA,NA,3287588
"742","Armenia","ARM",1985,NA,NA,3339147
"743","Armenia","ARM",1986,NA,NA,3396511
"744","Armenia","ARM",1987,NA,NA,3457054
"745","Armenia","ARM",1988,NA,NA,3510439
"746","Armenia","ARM",1989,NA,NA,3542720
"747","Armenia","ARM",1990,NA,NA,3544695
"748","Armenia","ARM",1991,NA,NA,3512051
"749","Armenia","ARM",1992,NA,NA,3449940
"750","Armenia","ARM",1993,NA,NA,3370373
"751","Armenia","ARM",1994,NA,NA,3290540
"752","Armenia","ARM",1995,NA,NA,3223173
"753","Armenia","ARM",1996,NA,NA,3172185
"754","Armenia","ARM",1997,NA,NA,3134836
"755","Armenia","ARM",1998,NA,NA,3109101
"756","Armenia","ARM",1999,NA,NA,3090624
"757","Armenia","ARM",2000,NA,NA,3076098
"758","Armenia","ARM",2001,NA,NA,3065810
"759","Armenia","ARM",2002,NA,NA,3061067
"760","Armenia","ARM",2003,NA,NA,3060554
"761","Armenia","ARM",2004,NA,NA,3062612
"762","Armenia","ARM",2005,NA,NA,3065954
"763","Armenia","ARM",2006,NA,NA,3069844
"764","Armenia","ARM",2007,NA,NA,3074181
"765","Armenia","ARM",2008,NA,NA,3079087
"766","Armenia","ARM",2009,NA,NA,3084979
"767","Armenia","ARM",2010,NA,NA,3092072
"768","Armenia","ARM",2011,NA,NA,3100236
"769","Armenia","ARM",2012,NA,NA,3108972
"770","Armenia","ARM",2013,NA,NA,3117722
"771","Aruba","ABW",1800,NA,NA,19286
"772","Aruba","ABW",1820,NA,NA,19286
"773","Aruba","ABW",1950,NA,NA,38066
"774","Aruba","ABW",1951,NA,NA,38263
"775","Aruba","ABW",1952,NA,NA,38966
"776","Aruba","ABW",1953,NA,NA,40151
"777","Aruba","ABW",1954,NA,NA,41765
"778","Aruba","ABW",1955,NA,NA,43729
"779","Aruba","ABW",1956,NA,NA,45935
"780","Aruba","ABW",1957,NA,NA,48244
"781","Aruba","ABW",1958,NA,NA,50500
"782","Aruba","ABW",1959,NA,NA,52536
"783","Aruba","ABW",1960,NA,NA,54209
"784","Aruba","ABW",1961,NA,NA,55436
"785","Aruba","ABW",1962,NA,NA,56227
"786","Aruba","ABW",1963,NA,NA,56698
"787","Aruba","ABW",1964,NA,NA,57031
"788","Aruba","ABW",1965,NA,NA,57362
"789","Aruba","ABW",1966,NA,NA,57714
"790","Aruba","ABW",1967,NA,NA,58052
"791","Aruba","ABW",1968,NA,NA,58388
"792","Aruba","ABW",1969,NA,NA,58725
"793","Aruba","ABW",1970,NA,NA,59066
"794","Aruba","ABW",1971,NA,NA,59439
"795","Aruba","ABW",1972,NA,NA,59849
"796","Aruba","ABW",1973,NA,NA,60238
"797","Aruba","ABW",1974,NA,NA,60524
"798","Aruba","ABW",1975,NA,NA,60654
"799","Aruba","ABW",1976,NA,NA,60589
"800","Aruba","ABW",1977,NA,NA,60366
"801","Aruba","ABW",1978,NA,NA,60108
"802","Aruba","ABW",1979,NA,NA,59980
"803","Aruba","ABW",1980,NA,NA,60099
"804","Aruba","ABW",1981,NA,NA,60570
"805","Aruba","ABW",1982,NA,NA,61347
"806","Aruba","ABW",1983,NA,NA,62208
"807","Aruba","ABW",1984,NA,NA,62833
"808","Aruba","ABW",1985,NA,NA,63030
"809","Aruba","ABW",1986,NA,NA,62645
"810","Aruba","ABW",1987,NA,NA,61830
"811","Aruba","ABW",1988,NA,NA,61069
"812","Aruba","ABW",1989,NA,NA,61026
"813","Aruba","ABW",1990,NA,NA,62147
"814","Aruba","ABW",1991,NA,NA,64642
"815","Aruba","ABW",1992,NA,NA,68286
"816","Aruba","ABW",1993,NA,NA,72573
"817","Aruba","ABW",1994,NA,NA,76762
"818","Aruba","ABW",1995,NA,NA,80323
"819","Aruba","ABW",1996,NA,NA,83069
"820","Aruba","ABW",1997,NA,NA,85161
"821","Aruba","ABW",1998,NA,NA,86827
"822","Aruba","ABW",1999,NA,NA,88442
"823","Aruba","ABW",2000,NA,NA,90271
"824","Aruba","ABW",2001,NA,NA,92363
"825","Aruba","ABW",2002,NA,NA,94596
"826","Aruba","ABW",2003,NA,NA,96875
"827","Aruba","ABW",2004,NA,NA,99046
"828","Aruba","ABW",2005,NA,NA,100996
"829","Aruba","ABW",2006,NA,NA,102711
"830","Aruba","ABW",2007,NA,NA,104225
"831","Aruba","ABW",2008,NA,NA,105526
"832","Aruba","ABW",2009,NA,NA,106612
"833","Aruba","ABW",2010,372,137910,107488
"834","Aruba","ABW",2011,NA,NA,108141
"835","Aruba","ABW",2012,NA,NA,108587
"836","Aruba","ABW",2013,NA,NA,108883
"837","Australia","AUS",1700,NA,NA,450000
"838","Australia","AUS",1800,NA,NA,351014
"839","Australia","AUS",1820,NA,NA,334000
"840","Australia","AUS",1821,NA,NA,331000
"841","Australia","AUS",1822,NA,NA,329000
"842","Australia","AUS",1823,NA,NA,329000
"843","Australia","AUS",1824,NA,NA,332000
"844","Australia","AUS",1825,NA,NA,333000
"845","Australia","AUS",1826,NA,NA,330000
"846","Australia","AUS",1827,NA,NA,328000
"847","Australia","AUS",1828,NA,NA,326000
"848","Australia","AUS",1829,NA,NA,326000
"849","Australia","AUS",1830,NA,NA,330000
"850","Australia","AUS",1831,NA,NA,333000
"851","Australia","AUS",1832,NA,NA,338000
"852","Australia","AUS",1833,NA,NA,349000
"853","Australia","AUS",1834,NA,NA,354000
"854","Australia","AUS",1835,NA,NA,358000
"855","Australia","AUS",1836,NA,NA,367000
"856","Australia","AUS",1837,NA,NA,373000
"857","Australia","AUS",1838,NA,NA,388000
"858","Australia","AUS",1839,NA,NA,403000
"859","Australia","AUS",1840,NA,NA,420000
"860","Australia","AUS",1841,NA,NA,448000
"861","Australia","AUS",1842,NA,NA,465000
"862","Australia","AUS",1843,NA,NA,472000
"863","Australia","AUS",1844,NA,NA,482000
"864","Australia","AUS",1845,NA,NA,494000
"865","Australia","AUS",1846,NA,NA,505000
"866","Australia","AUS",1847,NA,NA,518000
"867","Australia","AUS",1848,NA,NA,538000
"868","Australia","AUS",1849,NA,NA,576000
"869","Australia","AUS",1850,NA,NA,605000
"870","Australia","AUS",1851,NA,NA,636000
"871","Australia","AUS",1852,NA,NA,710000
"872","Australia","AUS",1853,NA,NA,795000
"873","Australia","AUS",1854,NA,NA,887000
"874","Australia","AUS",1855,NA,NA,983000
"875","Australia","AUS",1856,NA,NA,1065000
"876","Australia","AUS",1857,NA,NA,1156000
"877","Australia","AUS",1858,NA,NA,1235000
"878","Australia","AUS",1859,NA,NA,1279000
"879","Australia","AUS",1860,NA,NA,1326000
"880","Australia","AUS",1861,NA,NA,1346000
"881","Australia","AUS",1862,NA,NA,1382000
"882","Australia","AUS",1863,NA,NA,1432000
"883","Australia","AUS",1864,NA,NA,1495000
"884","Australia","AUS",1865,NA,NA,1558000
"885","Australia","AUS",1866,NA,NA,1609000
"886","Australia","AUS",1867,NA,NA,1647000
"887","Australia","AUS",1868,NA,NA,1700000
"888","Australia","AUS",1869,NA,NA,1750000
"889","Australia","AUS",1870,NA,NA,1775000
"890","Australia","AUS",1871,NA,NA,1675000
"891","Australia","AUS",1872,NA,NA,1722000
"892","Australia","AUS",1873,NA,NA,1769000
"893","Australia","AUS",1874,NA,NA,1822000
"894","Australia","AUS",1875,NA,NA,1874000
"895","Australia","AUS",1876,NA,NA,1929000
"896","Australia","AUS",1877,NA,NA,1995000
"897","Australia","AUS",1878,NA,NA,2062000
"898","Australia","AUS",1879,NA,NA,2127000
"899","Australia","AUS",1880,NA,NA,2197000
"900","Australia","AUS",1881,NA,NA,2269000
"901","Australia","AUS",1882,NA,NA,2348000
"902","Australia","AUS",1883,NA,NA,2447000
"903","Australia","AUS",1884,NA,NA,2556000
"904","Australia","AUS",1885,NA,NA,2650000
"905","Australia","AUS",1886,NA,NA,2741000
"906","Australia","AUS",1887,NA,NA,2835000
"907","Australia","AUS",1888,NA,NA,2932000
"908","Australia","AUS",1889,NA,NA,3022000
"909","Australia","AUS",1890,NA,NA,3107000
"910","Australia","AUS",1891,NA,NA,3196000
"911","Australia","AUS",1892,NA,NA,3274000
"912","Australia","AUS",1893,NA,NA,3334000
"913","Australia","AUS",1894,NA,NA,3395000
"914","Australia","AUS",1895,NA,NA,3460000
"915","Australia","AUS",1896,NA,NA,3523000
"916","Australia","AUS",1897,NA,NA,3586000
"917","Australia","AUS",1898,NA,NA,3642000
"918","Australia","AUS",1899,NA,NA,3691000
"919","Australia","AUS",1900,NA,NA,3741000
"920","Australia","AUS",1901,NA,NA,3795000
"921","Australia","AUS",1902,NA,NA,3850000
"922","Australia","AUS",1903,NA,NA,3896000
"923","Australia","AUS",1904,NA,NA,3946000
"924","Australia","AUS",1905,NA,NA,4004000
"925","Australia","AUS",1906,NA,NA,4062000
"926","Australia","AUS",1907,NA,NA,4127000
"927","Australia","AUS",1908,NA,NA,4197000
"928","Australia","AUS",1909,NA,NA,4278000
"929","Australia","AUS",1910,NA,NA,4375000
"930","Australia","AUS",1911,NA,NA,4500000
"931","Australia","AUS",1912,NA,NA,4661000
"932","Australia","AUS",1913,NA,NA,4821000
"933","Australia","AUS",1914,NA,NA,4933000
"934","Australia","AUS",1915,NA,NA,4971000
"935","Australia","AUS",1916,NA,NA,4955000
"936","Australia","AUS",1917,NA,NA,4950000
"937","Australia","AUS",1918,NA,NA,5032000
"938","Australia","AUS",1919,NA,NA,5193000
"939","Australia","AUS",1920,NA,NA,5358000
"940","Australia","AUS",1921,NA,NA,5461000
"941","Australia","AUS",1922,NA,NA,5574000
"942","Australia","AUS",1923,NA,NA,5697000
"943","Australia","AUS",1924,NA,NA,5819000
"944","Australia","AUS",1925,NA,NA,5943000
"945","Australia","AUS",1926,NA,NA,6064000
"946","Australia","AUS",1927,NA,NA,6188000
"947","Australia","AUS",1928,NA,NA,6304000
"948","Australia","AUS",1929,NA,NA,6396000
"949","Australia","AUS",1930,NA,NA,6469000
"950","Australia","AUS",1931,NA,NA,6527000
"951","Australia","AUS",1932,NA,NA,6579000
"952","Australia","AUS",1933,NA,NA,6631000
"953","Australia","AUS",1934,NA,NA,6682000
"954","Australia","AUS",1935,NA,NA,6732000
"955","Australia","AUS",1936,NA,NA,6783000
"956","Australia","AUS",1937,NA,NA,6841000
"957","Australia","AUS",1938,NA,NA,6904000
"958","Australia","AUS",1939,NA,NA,6971000
"959","Australia","AUS",1940,NA,NA,7042000
"960","Australia","AUS",1941,NA,NA,7111000
"961","Australia","AUS",1942,NA,NA,7173000
"962","Australia","AUS",1943,NA,NA,7236000
"963","Australia","AUS",1944,NA,NA,7309000
"964","Australia","AUS",1945,NA,NA,7389000
"965","Australia","AUS",1946,NA,NA,7474000
"966","Australia","AUS",1947,NA,NA,7578000
"967","Australia","AUS",1948,NA,NA,7715000
"968","Australia","AUS",1949,NA,NA,7919000
"969","Australia","AUS",1950,NA,NA,8177344
"970","Australia","AUS",1951,NA,NA,8398540
"971","Australia","AUS",1952,NA,NA,8604679
"972","Australia","AUS",1953,NA,NA,8804552
"973","Australia","AUS",1954,NA,NA,9004634
"974","Australia","AUS",1955,NA,NA,9209085
"975","Australia","AUS",1956,NA,NA,9419635
"976","Australia","AUS",1957,NA,NA,9635700
"977","Australia","AUS",1958,NA,NA,9854726
"978","Australia","AUS",1959,NA,NA,10072762
"979","Australia","AUS",1960,NA,NA,10286184
"980","Australia","AUS",1961,NA,NA,10493531
"981","Australia","AUS",1962,NA,NA,10697112
"982","Australia","AUS",1963,NA,NA,10903699
"983","Australia","AUS",1964,NA,NA,11122567
"984","Australia","AUS",1965,NA,NA,11359763
"985","Australia","AUS",1966,NA,NA,11617580
"986","Australia","AUS",1967,NA,NA,11892163
"987","Australia","AUS",1968,NA,NA,12175746
"988","Australia","AUS",1969,NA,NA,12457299
"989","Australia","AUS",1970,NA,NA,12728362
"990","Australia","AUS",1971,NA,NA,12987847
"991","Australia","AUS",1972,NA,NA,13236895
"992","Australia","AUS",1973,NA,NA,13472175
"993","Australia","AUS",1974,NA,NA,13690285
"994","Australia","AUS",1975,NA,NA,13889696
"995","Australia","AUS",1976,NA,NA,14067994
"996","Australia","AUS",1977,NA,NA,14227905
"997","Australia","AUS",1978,NA,NA,14379565
"998","Australia","AUS",1979,NA,NA,14536839
"999","Australia","AUS",1980,NA,NA,14709918
"1000","Australia","AUS",1981,NA,NA,14901610
"1001","Australia","AUS",1982,NA,NA,15109659
"1002","Australia","AUS",1983,NA,NA,15332790
"1003","Australia","AUS",1984,NA,NA,15567927
"1004","Australia","AUS",1985,NA,NA,15812088
"1005","Australia","AUS",1986,NA,NA,16066496
"1006","Australia","AUS",1987,NA,NA,16330369
"1007","Australia","AUS",1988,NA,NA,16596096
"1008","Australia","AUS",1989,NA,NA,16853690
"1009","Australia","AUS",1990,NA,NA,17096153
"1010","Australia","AUS",1991,NA,NA,17320633
"1011","Australia","AUS",1992,NA,NA,17529469
"1012","Australia","AUS",1993,NA,NA,17727413
"1013","Australia","AUS",1994,NA,NA,17921818
"1014","Australia","AUS",1995,NA,NA,18118416
"1015","Australia","AUS",1996,NA,NA,18319637
"1016","Australia","AUS",1997,NA,NA,18525153
"1017","Australia","AUS",1998,NA,NA,18734878
"1018","Australia","AUS",1999,NA,NA,18947894
"1019","Australia","AUS",2000,NA,NA,19164351
"1020","Australia","AUS",2001,NA,NA,19382188
"1021","Australia","AUS",2002,NA,NA,19604051
"1022","Australia","AUS",2003,NA,NA,19840120
"1023","Australia","AUS",2004,NA,NA,20103822
"1024","Australia","AUS",2005,NA,NA,20403520
"1025","Australia","AUS",2006,NA,NA,20744295
"1026","Australia","AUS",2007,NA,NA,21119988
"1027","Australia","AUS",2008,NA,NA,21513817
"1028","Australia","AUS",2009,NA,NA,21902300
"1029","Australia","AUS",2010,13889,17235954,22268384
"1030","Australia","AUS",2011,NA,NA,22605732
"1031","Australia","AUS",2012,NA,NA,22918688
"1032","Australia","AUS",2013,NA,NA,23213944
"1033","Austria","AUT",1700,NA,NA,2500000
"1034","Austria","AUT",1800,NA,NA,3205587
"1035","Austria","AUT",1820,NA,NA,3369000
"1036","Austria","AUT",1821,NA,NA,3386000
"1037","Austria","AUT",1822,NA,NA,3402000
"1038","Austria","AUT",1823,NA,NA,3419000
"1039","Austria","AUT",1824,NA,NA,3436000
"1040","Austria","AUT",1825,NA,NA,3452000
"1041","Austria","AUT",1826,NA,NA,3469000
"1042","Austria","AUT",1827,NA,NA,3486000
"1043","Austria","AUT",1828,NA,NA,3504000
"1044","Austria","AUT",1829,NA,NA,3521000
"1045","Austria","AUT",1830,NA,NA,3538000
"1046","Austria","AUT",1831,NA,NA,3555000
"1047","Austria","AUT",1832,NA,NA,3573000
"1048","Austria","AUT",1833,NA,NA,3590000
"1049","Austria","AUT",1834,NA,NA,3608000
"1050","Austria","AUT",1835,NA,NA,3626000
"1051","Austria","AUT",1836,NA,NA,3614000
"1052","Austria","AUT",1837,NA,NA,3662000
"1053","Austria","AUT",1838,NA,NA,3680000
"1054","Austria","AUT",1839,NA,NA,3698000
"1055","Austria","AUT",1840,NA,NA,3716000
"1056","Austria","AUT",1841,NA,NA,3739000
